address,score,e911_address
594 lower plains rd,1.0,594 LOWER PLAINS RD
20 a seymour st,0.6666666666666666,20 SEYMOUR St
809 college st,1.0,809 COLLEGE St
10 overbrook dr,0.3333333333333333,10 SUNSET Dr
136 morningside dr,1.0,136 MORNINGSIDE Dr
7 case st,1.0,7 CASE St
11 chandler hill rd,1.0,11 CHANDLER HILL RD
142 river rd,0.3333333333333333,142 BILODEAU RD
6 lower plains rd,1.0,6 LOWER PLAINS RD
4548 case st,1.0,4548 CASE St
11 court st,0.3333333333333333,11 W St
3 blueberry ln,1.0,3 BLUEBERRY Ln
1405 us route 7 n,0.14285714285714285,1405 N CREAM HILL RD
401 e main st,1.0,401 E MAIN St
159 pulp mill bridge rd,1.0,159 PULP MILL BRIDGE RD
454 beaver meadow trl,0.0,454 W RD
10 nedde rd,0.3333333333333333,10 BOWMAN RD
229 danyow dr,1.0,229 DANYOW Dr
159 orchard ln,1.0,159 ORCHARD Ln
16 creek rd,1.0,16 CREEK RD
152 charles ave,0.3333333333333333,152 CHARLES Av
279 norton farm rd,0.5,279 NOROUTEON FARM RD
283 airport rd,0.3333333333333333,283 STICKNEY RD
69 billings farm rd,1.0,69 BILLINGS FARM RD
5 forbes cir,0.3333333333333333,5 FORBES CIRCLE
12 meadow way,1.0,12 MEADOW WAY
74 ossie rd,1.0,74 OSSIE RD
509 us route 7,0.6666666666666666,509 ROUTE 7
3 north st,0.3333333333333333,3 KING St
354 billings farm rd,1.0,354 BILLINGS FARM RD
1114 dog team rd,1.0,1114 DOG TEAM RD
90 gambrel ct,0.3333333333333333,90 GAMBREL COUROUTE
17 brookside dr,1.0,17 BROOKSIDE Dr
158 washington st ext,1.0,158 WASHINGTON St EXT
2 woodbridge ln,0.3333333333333333,2 COVENTRY Ln
732 maiden ln,1.0,732 MAIDEN Ln
128 seymour st ext,1.0,128 SEYMOUR St EXT
34 school house hill rd,1.0,34 SCHOOL HOUSE HILL RD
3268 munger st,0.0,3268 CROWN POINT RD
17 washington st,1.0,17 WASHINGTON St
6 murdock ct,0.3333333333333333,6 MURDOCK COUROUTE
70 seymour st,1.0,70 SEYMOUR St
85 exchange st,0.3333333333333333,85 N St
992 washington st ext,1.0,992 WASHINGTON St EXT
15 seymour st,1.0,15 SEYMOUR St
3000 munger st,1.0,3000 MUNGER St
126 monroe st,1.0,126 MONROE St
44 main st,1.0,44 MAIN St
1784 case st,1.0,1784 CASE St
4467 munger st,1.0,4467 MUNGER St
76 seminary st ext,1.0,76 SEMINARY St EXT
78 amory ln,0.3333333333333333,78 BLINN Ln
355 airport rd,0.3333333333333333,355 SHORE RD
8 swanage ct,0.3333333333333333,8 SWANAGE COUROUTE
50 clear view dr,1.0,50 CLEAR VIEW DR
3 mill st,1.0,3 MILL St
9 grist mill rd,1.0,9 GRIST MILL RD
4 heritage cir,0.3333333333333333,4 HERITAGE CIRCLE
52 river rd,0.6666666666666666,52 E RIVER RD
128 weybridge st,1.0,128 WEYBRIDGE St
325 wagon wheel rd,0.2,325 MOUNT INDEPENDENCE RD
50 billings old town rd,0.2,50 MONKTON RD
214 fields rd,1.0,214 FIELDS RD
153 pond ln,1.0,153 POND Ln
289 monroe st,1.0,289 MONROE St
126 rogers rd,1.0,126 ROGERS RD
13 kings row,1.0,13 KINGS ROW
73 charles ave,0.3333333333333333,73 CHARLES Av
178 painter rd,1.0,178 PAINTER RD
216 deer meadow dr,0.0,216 W RD
399 pulp mill bridge rd,1.0,399 PULP MILL BRIDGE RD
80 woodland park,1.0,80 WOODLAND PARK
422 s main st,1.0,422 S MAIN St
211 cottage ln,1.0,211 COTTAGE Ln
202 basinview rd,0.3333333333333333,202 W RD
345 e main st,1.0,345 E MAIN St
39 otterside ct n,0.25,39 OTTERSIDE COUROUTE
7 meadow way,1.0,7 MEADOW WAY
1050 us route 7 s,0.75,1050 ROUTE 7 S
8 maecliff ct,0.3333333333333333,8 MAECLIFF COUROUTE
48 merchants row,0.0,48 GREEN St
3 frog hollow aly,0.0,3 N GREEN St
68 otterside ct,0.0,68 MONKTON RD
84 n pleasant st,0.6666666666666666,84 N St
527 buttolph dr,1.0,527 BUTTOLPH Dr
2776 upper plains rd,1.0,2776 UPPER PLAINS RD
194 billings farm rd,1.0,194 BILLINGS FARM RD
106 s main st,1.0,106 S MAIN St
9 woodbridge ln,0.3333333333333333,9 MEADOW Ln
400 middle rd n,0.25,400 ROCKYDALE RD
44 birchard park,1.0,44 BIRCHARD PARK
68 s ridge dr,1.0,68 S RIDGE Dr
466 airport rd,0.3333333333333333,466 HAWKINS RD
464 e main st,1.0,464 E MAIN St
25 overbrook dr,0.25,25 REVELL DR PVT
28 dragon brook rd,1.0,28 DRAGON BROOK RD
414 morgan horse farm rd,1.0,414 MORGAN HORSE FARM RD
243 industrial ave,0.3333333333333333,243 INDUSTRIAL Av
3999 munger st,1.0,3999 MUNGER St
26 evergreen ln,0.3333333333333333,26 WAY Ln
314 wagon wheel rd,1.0,314 WAGON WHEEL RD
49 natural tpke,0.2,49& 51 NATURAL TURNPIKE
33 ossie rd,1.0,33 OSSIE RD
332 e main st,1.0,332 E MAIN St
753 pearl lee rd,1.0,753 PEARL LEE RD
1560 us route 7 s,0.75,1560 ROUTE 7 S
6 s leno ln,1.0,6 S LENO Ln
375 weybridge st,1.0,375 WEYBRIDGE St
769 happy valley rd,1.0,769 HAPPY VALLEY RD
1 lower plains rd,1.0,1 LOWER PLAINS RD
72 court st,0.3333333333333333,72 MAIN St
110 wildlife rd,1.0,110 WILDLIFE RD
2 north st,0.3333333333333333,2 PROSPECT St
13 silver towers rd,0.25,13 LEICESTER-WHITING RD
989 lower foote st,1.0,989 LOWER FOOTE St
1015 us route 7 n,0.75,1015 ROUTE 7 N
37 porter field rd,0.25,37 BOWMAN RD
2137 munger st,1.0,2137 MUNGER St
2334 case st,1.0,2334 CASE St
2885 upper plains rd,1.0,2885 UPPER PLAINS RD
85 court st,0.3333333333333333,85 N St
11 high st,1.0,11 HIGH St
3751 us route 7 s,0.5,3751 ROUTE 7
10 little pond rd,0.25,10 BOWMAN RD
2195 wagon wheel rd,1.0,2195 WAGON WHEEL RD
220 court st,0.3333333333333333,220 FOOTE St
136 danyow dr,1.0,136 DANYOW Dr
1 north st,0.3333333333333333,1 MAIN St
2 s leno ln,1.0,2 S LENO Ln
475 halpin rd,1.0,475 HALPIN RD
89 hathaway ln,0.3333333333333333,89 LUCIA Ln
86 chipman park,1.0,86 CHIPMAN PARK
42 lower plains rd,1.0,42 LOWER PLAINS RD
42 court st,0.3333333333333333,42 E St
236 boardman st,1.0,236 BOARDMAN St
2183 us route 7 s,0.75,2183 ROUTE 7 S
3833 munger st,1.0,3833 MUNGER St
63 court st,0.3333333333333333,63 MAPLE St
297 lower foote st,0.25,297 MAIN St
183 maiden ln,1.0,183 MAIDEN Ln
1763 munger st,1.0,1763 MUNGER St
43 deer meadow dr,0.25,43 WARD Dr
93 seymour st,1.0,93 SEYMOUR St
164 college st,1.0,164 COLLEGE St
523 river rd,1.0,523 RIVER RD
82 peterson ter,0.3333333333333333,82 PETERSON TERRACE
2301 us route 7 s,0.75,2301 ROUTE 7 S
110 munger st,0.3333333333333333,110 GREEN St
537 airport rd,0.3333333333333333,537 JAMES RD
3906 case st,1.0,3906 CASE St
361 e main st,1.0,361 E MAIN St
66 main st,1.0,66 MAIN St
25 seminary st,1.0,25 SEMINARY St
18 elm st,1.0,18 ELM St
23 piper rd,1.0,23 PIPER RD
1153 lincoln rd,1.0,1153 LINCOLN RD
80 skyline ln,0.3333333333333333,80 MEETINGHOUSE Ln
454 e main st,1.0,454 E MAIN St
108 peterson ter,0.3333333333333333,108 PETERSON TERRACE
202 ethan allen hwy,0.5,202 ETHAN ALLEN HIGHWAY
435 weybridge st,1.0,435 WEYBRIDGE St
6 maecliff ct,0.3333333333333333,6 MAECLIFF COUROUTE
45 deer meadow dr,0.2,45 COUNTY CROSSING Dr
32 morningside dr,1.0,32 MORNINGSIDE Dr
23 pond ln,1.0,23 POND Ln
992 peddler bridge rd,0.5,992 PEDDLERS BRIDGE RD
646 lower plains rd,1.0,646 LOWER PLAINS RD
388 lincoln rd,1.0,388 LINCOLN RD
77 main st,1.0,77 MAIN St
487 s munger st,1.0,487 S MUNGER St
17 nashua ln,0.3333333333333333,17 MEADOW Ln
626 s munger st,1.0,626 S MUNGER St
2951 munger st,1.0,2951 MUNGER St
103 court st,0.3333333333333333,103 MAIN St
144 fields rd,1.0,144 FIELDS RD
24 overbrook dr,0.3333333333333333,24 SUNSET Dr
94 n pleasant st,1.0,94 N PLEASANT St
382 lindale cir,0.0,382 S MAIN St
103 seymour st,1.0,103 SEYMOUR St
14 college st,1.0,14 COLLEGE St
762 munson rd,1.0,762 MUNSON RD
79 halpin rd,1.0,79 HALPIN RD
2120 upper plains rd,1.0,2120 UPPER PLAINS RD
573 s munger st,1.0,573 S MUNGER St
132 monroe st,1.0,132 MONROE St
2 meadow way,1.0,2 MEADOW WAY
2915 lincoln rd,1.0,2915 LINCOLN RD
150 wimett ln,1.0,150 WIMETT Ln
1 cross st,1.0,1 CROSS St
438 e main st,1.0,438 E MAIN St
1274 case st,1.0,1274 CASE St
188 ridgeline rd,0.3333333333333333,188 AUDET RD
56 monarch ct,0.0,56 GREEN St
1917 case st,1.0,1917 CASE St
8 overbrook dr,0.3333333333333333,8 CRESCENT Dr
915 lower foote st,1.0,915 LOWER FOOTE St
506 belden falls rd,1.0,506 BELDEN FALLS RD
51 charles ave,0.0,51 GREEN St
181 birch dr,1.0,181 BIRCH Dr
69 industrial ave,0.3333333333333333,69 INDUSTRIAL Av
20 south st,0.3333333333333333,20 W St
43 washington st,1.0,43 WASHINGTON St
537 frost rd,1.0,537 FROST RD
742 washington st ext,0.0,742 PERKINS RD
101 lindale cir,0.0,101 PANTON RD
24 little pond rd,0.25,24 BOWMAN RD
3214 case st,1.0,3214 CASE St
1108 quarry rd,1.0,1108 QUARRY RD
464 airport rd,0.3333333333333333,464 CARR RD
718 us route 7 s,0.75,718 ROUTE 7 S
276 bicentennial way,0.0,276 JONES DOCK RD
32 silver towers rd,0.25,32 MONKTON RD
295 deer creek run,1.0,295 DEER CREEK RUN
14 forest ridge dr,1.0,14 FOREST RIDGE Dr
533 exchange st,1.0,533 EXCHANGE St
531 college st,0.3333333333333333,531 MAIN ST
386 chandler hill rd,1.0,386 CHANDLER HILL RD
48 deerfield ln,1.0,48 DEERFIELD Ln
646 weybridge st,1.0,646 WEYBRIDGE St
45 ossie rd,1.0,45 OSSIE RD
227 pond ln,1.0,227 POND Ln
28 weybridge st,1.0,28 WEYBRIDGE St
50 n pleasant st,1.0,50 N PLEASANT St
6 evergreen ln,0.3333333333333333,6 ARMORY Ln
5 gorham ln,1.0,5 GORHAM Ln
67 court st,0.3333333333333333,67 GREEN St
157 chipman park,1.0,157 CHIPMAN PARK
15 maple st,1.0,15 MAPLE St
42 amory ln,0.3333333333333333,42 LAFOUNTAIN Ln
466 lower plains rd,0.25,466 HAWKINS RD
53 otterside ct,0.25,53 OLIVER HOWE CT
168 pleasant view ter,0.5,168 PLEASANT VIEW TERRACE
9 gorham ln,1.0,9 GORHAM Ln
78 e munger st,1.0,78 E MUNGER St
326 e main st,0.25,326 WEYBRIDGE St
701 boardman st,1.0,701 BOARDMAN St
226 s munger st,1.0,226 S MUNGER St
219 s main st,1.0,219 S MAIN St
63 green mountain pl,0.5,63 GREEN MOUNTAIN PLACE
933 dog team rd,1.0,933 DOG TEAM RD
46 monarch ct,0.0,46 S MAPLE St
51 n pleasant st,1.0,51 N PLEASANT St
288 weybridge st,1.0,288 WEYBRIDGE St
9 case st,1.0,9 CASE St
706 happy valley rd,1.0,706 HAPPY VALLEY RD
107 collins dr,0.3333333333333333,107 BALSAM DR
2206 upper plains rd,1.0,2206 UPPER PLAINS RD
721 halladay rd,1.0,721 HALLADAY RD
720 lower plains rd,1.0,720 LOWER PLAINS RD
866 munson rd,1.0,866 MUNSON RD
13 evergreen ln,0.3333333333333333,13 GILSON Ln
4 woodbridge ln,0.3333333333333333,4 MEADOW Ln
1297 exchange st,1.0,1297 EXCHANGE St
476 foote st,1.0,476 FOOTE St
68 court st,0.3333333333333333,68 MAIN St
1341 ethan allen hwy,0.0,1341 ROUTE 125
67 monroe st,1.0,67 MONROE St
52 high st,1.0,52 HIGH St
143 billings farm rd,1.0,143 BILLINGS FARM RD
1192 vt route 125,0.6666666666666666,1192 ROUTE 125
706 us route 7 s,0.75,706 ROUTE 7 S
29 short shannon st,0.5,29 SHOROUTE SHANNON St
98 seymour st,1.0,98 SEYMOUR St
5 east rd,0.3333333333333333,5 BOWMAN RD
9 frog hollow aly,0.0,9 MAPLE MANOR
310 chipman park,1.0,310 CHIPMAN PARK
89 court st,0.3333333333333333,89 BUCKWHEAT St
5 stonegate dr,1.0,5 STONEGATE Dr
138 deer meadow dr,0.25,138 BIRCH Dr
150 weybridge st,1.0,150 WEYBRIDGE St
244 lindale cir,0.0,244 N RD
467 airport rd,0.3333333333333333,467 AIRPOROUTE RD
4 s gorham ln,1.0,4 S GORHAM Ln
230 porter field rd,0.5,230 POROUTEER FIELD RD
1062 us route 7 n,0.75,1062 ROUTE 7 N
2066 case st,0.0,2066 N HOLLOW RD
39 south st,0.3333333333333333,39 MAIN St
33 seminary st,1.0,33 SEMINARY St
98 peterson ter,0.3333333333333333,98 PETERSON TERRACE
162 basinview rd,0.3333333333333333,162 GRIMES RD
1039 e munger st,1.0,1039 E MUNGER St
474 e main st,1.0,474 E MAIN St
681 weybridge st,1.0,681 WEYBRIDGE St
44 n pleasant st,1.0,44 N PLEASANT St
164 deer meadow dr,0.25,164 STUROUTEEVANT Dr
15 drew ln,1.0,15 DREW Ln
53 seminary st ext,0.5,53 WASHINGTON St EXT
1 forrest ln,1.0,1 FORREST Ln
32 foster cir,0.3333333333333333,32 FOSTER CIRCLE
97 seminary st ext,1.0,97 SEMINARY St EXT
344 hemlock ln,1.0,344 HEMLOCK Ln
78 chateau rd,0.3333333333333333,78 STETSON RD
948 lower foote st,1.0,948 LOWER FOOTE St
107 sarahs way,0.3333333333333333,107 SARAH'S WAY
99 a court st,0.25,99 BUCKWHEAT St
54 n pleasant st,1.0,54 N PLEASANT St
408 e main st,1.0,408 E MAIN St
356 college st,1.0,356 COLLEGE St
24 upper plains rd,1.0,24 UPPER PLAINS RD
121 rolling acres,1.0,121 ROLLING ACRES
64 n pleasant st,0.6666666666666666,64 N St
181 pleasant view ter,0.5,181 PLEASANT VIEW TERRACE
283 foote st,0.0,283 STICKNEY RD
564 eagles nest rd,1.0,564 EAGLES NEST RD
105 exchange st,0.3333333333333333,105 MOUNTAIN St
114 whitman rd,1.0,114 WHITMAN RD
1 blueberry ln,1.0,1 BLUEBERRY Ln
148 daisy ln,1.0,148 DAISY Ln
547 halpin rd,1.0,547 HALPIN RD
357 e main st,1.0,357 E MAIN St
12 south st,0.3333333333333333,12 WHITE St
171 lindale cir,0.0,171 MAIN St
47 s service rd,0.25,47 MONKTON RD
1436 exchange st,1.0,1436 EXCHANGE St
1219 us route 7 s,0.0,1219 LINCOLN GAP RD
148 chateau rd,0.3333333333333333,148 SAMSON RD
17 commodore way,0.0,17 SCHOOL St
770 weybridge rd,1.0,770 WEYBRIDGE RD
7 methodist ln,1.0,7 METHODIST Ln
55 cottage ln,1.0,55 COTTAGE Ln
309 pomainville dr,1.0,309 POMAINVILLE DR
415 painter rd,1.0,415 PAINTER RD
224 orchard ln,1.0,224 ORCHARD Ln
290 halladay rd,1.0,290 HALLADAY RD
3806 munger st,1.0,3806 MUNGER St
187 brooks rd,1.0,187 BROOKS RD
42 main st,0.3333333333333333,42 E St
105 daisy ln,1.0,105 DAISY Ln
31 burnt hill rd,1.0,31 BURNT HILL RD
80 ossie rd,0.3333333333333333,80 WHITFORD RD
1 maecliff ct,0.3333333333333333,1 MAECLIFF COUROUTE
17 chipman hts,0.3333333333333333,17 CHIPMAN HEIGHTS
671 north branch rd,0.5,671 N BRANCH RD
55 south st ext,0.5,55 S St EXT
686 us route 7 s,0.0,686 BASIN HARBOR RD
407 buttolph dr,1.0,407 BUTTOLPH Dr
72 porter field rd,0.25,72 MONKTON RD
11 brookside dr,1.0,11 BROOKSIDE Dr
7 short shannon st,0.5,7 SHOROUTE SHANNON St
132 s village grn,0.5,132 S VILLAGE GREEN
1330 vt route 125,0.6666666666666666,1330 ROUTE 125
374 mead ln,1.0,374 MEAD Ln
18 cottage ln,1.0,18 COTTAGE Ln
445 e main st,0.25,445 QUAKER St
175 chipman park,1.0,175 CHIPMAN PARK
190 college st,1.0,190 COLLEGE St
1 lantern ln,1.0,1 LANTERN Ln
100 foote st,1.0,100 FOOTE St
48 washington st,1.0,48 WASHINGTON St
35 court st,0.3333333333333333,35 MAIN St
19 piper rd,1.0,19 PIPER RD
40 upper plains rd,1.0,40 UPPER PLAINS RD
264 s ridge dr,1.0,264 S RIDGE Dr
20 nashua ln,0.3333333333333333,20 SCOVEL Ln
664 munson rd,1.0,664 MUNSON RD
10 swanage ct,0.3333333333333333,10 SWANAGE COUROUTE
455 cobble rd,1.0,455 COBBLE RD
1726 munger st,1.0,1726 MUNGER St
1667 dog team rd,1.0,1667 DOG TEAM RD
5118 case st,1.0,5118 CASE St
189 pearl lee rd,1.0,189 PEARL LEE RD
1280 us route 7 s,0.75,1280 ROUTE 7 S
463 e main st,1.0,463 E MAIN St
50 high st,1.0,50 HIGH St
1651 us route 7 n,0.75,1651 ROUTE 7 N
105 college cross rd,0.25,105 PANTON RD
62 otterside ct,0.0,62 MEIGS RD
630 munson rd,1.0,630 MUNSON RD
498 old town rd,1.0,498 OLD TOWN RD
330 lindale cir,0.0,330 FISHER POINT RD
20 adirondack vw,0.3333333333333333,20 ADIRONDACK VIEW
565 peddler bridge rd,0.5,565 PEDDLERS BRIDGE RD
560 s ridge dr,0.0,560 LAKE St
453 exchange st,1.0,453 EXCHANGE St
46 south st,0.3333333333333333,46 MAIN St
11 stonegate dr,1.0,11 STONEGATE Dr
29 court st,0.3333333333333333,29 SCHOOL St
105 happy valley rd,0.25,105 PANTON RD
1 court st,0.3333333333333333,1 MAIN St
95 main st,1.0,95 MAIN St
68 catamount park,0.5,68 CATAMOUNT PARK &  82
47 ossie rd,1.0,47 OSSIE RD
988 lower foote st,1.0,988 LOWER FOOTE St
1306 vt route 125,0.6666666666666666,1306 ROUTE 125
16 ossie rd,1.0,16 OSSIE RD
65 chipman park,1.0,65 CHIPMAN PARK
1740 us route 7 n,0.75,1740 ROUTE 7 N
689 maiden ln,1.0,689 MAIDEN Ln
1669 halpin rd,1.0,1669 HALPIN RD
90 kestrel ln,0.3333333333333333,90 DEVINO Ln
812 goshen rd,0.3333333333333333,812 GRANDEY RD
33 monroe st,1.0,33 MONROE St
627 painter rd,1.0,627 PAINTER RD
37 sydney way,0.0,37 BOWMAN RD
50 washington st,1.0,50 WASHINGTON St
226 pond ln,1.0,226 POND Ln
5 murdock ct,0.3333333333333333,5 MURDOCK COUROUTE
8 chipman hts,0.3333333333333333,8 CHIPMAN HEIGHTS
400 foote st,0.3333333333333333,400 MAIN ST
2160 us route 7 s,0.75,2160 ROUTE 7 S
738 boardman st,1.0,738 BOARDMAN St
23 gorham ln,1.0,23 GORHAM Ln
17 sydney way,0.0,17 SCHOOL St
1 piper rd,1.0,1 PIPER RD
160 mead ln,1.0,160 MEAD Ln
121 cady rd,1.0,121 CADY RD
1853 lake dunmore rd,1.0,1853 LAKE DUNMORE RD
29 morningside dr,1.0,29 MORNINGSIDE Dr
10 murdock ct,0.3333333333333333,10 MURDOCK COUROUTE
22 school house hill rd,1.0,22 SCHOOL HOUSE HILL RD
8 stonegate dr,1.0,8 STONEGATE Dr
195 creek rd,1.0,195 CREEK RD
39 ossie rd,1.0,39 OSSIE RD
162 plains rd,1.0,162 PLAINS RD
151 colonial dr,1.0,151 COLONIAL Dr
622 case st,1.0,622 CASE St
33 dwire cir,0.3333333333333333,33 DWIRE CIRCLE
2815 upper plains rd,1.0,2815 UPPER PLAINS RD
26 fairview cir,0.3333333333333333,26 FAIRVIEW CIRCLE
90 green mountain pl,0.5,90 GREEN MOUNTAIN PLACE
673 case st,1.0,673 CASE St
668 e munger st,1.0,668 E MUNGER St
194 cottage ln,1.0,194 COTTAGE Ln
2337 us route 7 s,0.75,2337 ROUTE 7 S
200 cottage ln,1.0,200 COTTAGE Ln
13 overbrook dr,0.3333333333333333,13 CEDAR Dr
7 twin cirs,0.0,7 CRESCENT Dr
152 cottage ln,1.0,152 COTTAGE Ln
22 ossie rd,0.3333333333333333,22 BOWMAN RD
753 lincoln rd,0.25,753 PEARL LEE RD
58 cedar ct,0.0,58 SCHOOL St
437 e main st,1.0,437 E MAIN St
58 court st,0.3333333333333333,58 SCHOOL St
1096 south st ext,0.5,1096 S St EXT
661 wagon wheel rd,1.0,661 WAGON WHEEL RD
5 s gorham ln,1.0,5 S GORHAM Ln
40 amory ln,0.3333333333333333,40 JEWELL Ln
616 exchange st,1.0,616 EXCHANGE St
2943 north branch rd,0.5,2943 N BRANCH RD
78 blinn ln,1.0,78 BLINN Ln
264 chipman park,1.0,264 CHIPMAN PARK
376 e main st,1.0,376 E MAIN St
111 s main st,1.0,111 S MAIN St
24 airport rd,0.3333333333333333,24 BOWMAN RD
275 woodland park,1.0,275 WOODLAND PARK
22 overbrook dr,0.3333333333333333,22 SUNSET Dr
1173 case st,1.0,1173 CASE St
98 maiden ln,1.0,98 MAIDEN Ln
2516 upper plains rd,1.0,2516 UPPER PLAINS RD
365 chipman park,1.0,365 CHIPMAN PARK
330 e main st,1.0,330 E MAIN St
28 south st,0.3333333333333333,28 VICTORY St
93 court st,0.3333333333333333,93 N St
76 amory ln,0.3333333333333333,76 GRANDVIEW Ln
781 burnham dr,1.0,781 BURNHAM Dr
42 south st,0.3333333333333333,42 E St
1485 us route 7 n,0.0,1485 BRISTOL RD
24 kings row,1.0,24 KINGS ROW
2571 north branch rd,0.5,2571 N BRANCH RD
84 murray ln,1.0,84 MURRAY Ln
67 oak dr,1.0,67 OAK Dr
6 stonegate dr,1.0,6 STONEGATE Dr
4265 vt route 125,0.0,4265 LAKE St
292 mead ln,1.0,292 MEAD Ln
3928 south st,0.3333333333333333,3928 S St
1420 e munger st,1.0,1420 E MUNGER St
478 e main st,1.0,478 E MAIN St
58 amory ln,0.3333333333333333,58 LAFOUNTAIN Ln
499 us route 7,0.25,499 ROUTE 73E
90 adirondack vw,0.0,90 MAIN St
12 mill st,1.0,12 MILL St
23 twin cirs,0.0,23 SUNSET Dr
2409 munger st,1.0,2409 MUNGER St
348 scott rd,0.3333333333333333,348 TRI-TOWN RD
1152 vt route 125,0.6666666666666666,1152 ROUTE 125
1 harrow way,1.0,1 HARROW WAY
73 seymour st,1.0,73 SEYMOUR St
2688 upper plains rd,1.0,2688 UPPER PLAINS RD
13 brookside dr,1.0,13 BROOKSIDE Dr
169 painter hills rd,1.0,169 PAINTER HILLS RD
2774 upper plains rd,1.0,2774 UPPER PLAINS RD
38 colonial dr,1.0,38 COLONIAL Dr
8 maple ct,0.3333333333333333,8 MAPLE COUROUTE
2464 case st,1.0,2464 CASE St
418 e main st,1.0,418 E MAIN St
65 court st,0.3333333333333333,65 MAIN St
44 washington st,1.0,44 WASHINGTON St
76 school house hill rd,1.0,76 SCHOOL HOUSE HILL RD
1771 river rd,0.3333333333333333,1771 LAKE RD
27 morgan horse farm rd,1.0,27 MORGAN HORSE FARM RD
139 ridgeline rd,0.3333333333333333,139 SCHOOLHOUSE RD
6 forest ridge dr,1.0,6 FOREST RIDGE Dr
3791 lincoln rd,1.0,3791 LINCOLN RD
2263 us route 7 s,0.75,2263 ROUTE 7 S
23 n pleasant st,0.6666666666666666,23 N St
71 fields rd,1.0,71 FIELDS RD
203 mead ln,1.0,203 MEAD Ln
285 mead ln,1.0,285 MEAD Ln
3440 case st,1.0,3440 CASE St
23 fairview cir,0.3333333333333333,23 FAIRVIEW CIRCLE
21 n leno ln,1.0,21 N LENO Ln
1459 munger st,1.0,1459 MUNGER St
399 s ridge dr,1.0,399 S RIDGE Dr
111 oak dr,1.0,111 OAK Dr
4 methodist ln,1.0,4 METHODIST Ln
70 n pleasant st,1.0,70 N PLEASANT St
35 sydney way,0.3333333333333333,35 EZRA'S WAY
42 merchants row,1.0,42 MERCHANTS ROW
40 n pleasant st,1.0,40 N PLEASANT St
43 cady rd,1.0,43 CADY RD
2 little pond rd,0.25,2 BOWMAN RD
74 seminary st ext,1.0,74 SEMINARY St EXT
46 porter field rd,0.25,46 MONKTON RD
205 lindale cir,0.0,205 MAIN St
336 chipman park,1.0,336 CHIPMAN PARK
11 twin cirs,0.0,11 W St
2800 north branch rd,0.5,2800 N BRANCH RD
373 e main st,1.0,373 E MAIN St
286 pulp mill bridge rd,0.2,286 N RD
701 barrows rd,1.0,701 BARROWS RD
1008 e main st,1.0,1008 E MAIN St
1232 exchange st,1.0,1232 EXCHANGE St
67 n pleasant st,1.0,67 N PLEASANT St
137 natural tpke,0.3333333333333333,137 NATURAL TURNPIKE
1583 vt route 125,0.6666666666666666,1583 ROUTE 125
5085 case st,1.0,5085 CASE St
793 boardman st,1.0,793 BOARDMAN St
100 drew ln,1.0,100 DREW Ln
91 main st,1.0,91 MAIN St
24 ossie rd,1.0,24 OSSIE RD
363 rolling acres,1.0,363 ROLLING ACRES
60 shannon st,1.0,60 SHANNON St
114 s main st,1.0,114 S MAIN St
426 e main st,1.0,426 E MAIN St
935 north branch rd,0.5,935 N BRANCH RD
282 boardman st,1.0,282 BOARDMAN St
284 pulp mill bridge rd,1.0,284 PULP MILL BRIDGE RD
94 court st,0.3333333333333333,94 GREEN St
1439 case st,1.0,1439 CASE St
56 otterside ct,0.0,56 GREEN St
4 evergreen ln,0.3333333333333333,4 MEADOW Ln
56 amory ln,0.3333333333333333,56 COTTAGE Ln
59 short shannon st,0.5,59 SHOROUTE SHANNON St
757 weybridge st,1.0,757 WEYBRIDGE St
139 chateau rd,0.3333333333333333,139 SCHOOLHOUSE RD
170 foote st,1.0,170 FOOTE St
1124 case st,1.0,1124 CASE St
2 maple ct,0.3333333333333333,2 MAPLE MANOR
1060 cobble rd,1.0,1060 COBBLE RD
9 washington st ext,1.0,9 WASHINGTON St EXT
216 washington st ext,1.0,216 WASHINGTON St EXT
4 mill st,1.0,4 MILL St
40 college st,1.0,40 COLLEGE St
462 airport rd,0.3333333333333333,462 TRI-TOWN RD
45 seminary st,1.0,45 SEMINARY St
434 washington st ext,1.0,434 WASHINGTON St EXT
7 piper rd,1.0,7 PIPER RD
305 lindale cir,0.0,305 LOWER NOTCH RD
44 seymour st,1.0,44 SEYMOUR St
80 seminary st ext,1.0,80 SEMINARY St EXT
289 belden falls rd,1.0,289 BELDEN FALLS RD
38 juniper ln,1.0,38 JUNIPER Ln
51 morningside dr,1.0,51 MORNINGSIDE Dr
3087 natural tpke,0.3333333333333333,3087 NATURAL TURNPIKE
3 warner dr,1.0,3 WARNER Dr
13 washington st ext,1.0,13 WASHINGTON St EXT
346 pulp mill bridge rd,1.0,346 PULP MILL BRIDGE RD
343 foote st,1.0,343 FOOTE St
196 meadow glen dr,1.0,196 MEADOW GLEN Dr
5 methodist ln,1.0,5 METHODIST Ln
171 basinview rd,0.3333333333333333,171 HOLLOW RD
27 washington st,1.0,27 WASHINGTON St
203 freeman way,0.0,203 S MAPLE St
66 murray ln,1.0,66 MURRAY Ln
397 weybridge st,1.0,397 WEYBRIDGE St
4318 lincoln rd,1.0,4318 LINCOLN RD
1815 vt route 125,0.6666666666666666,1815 ROUTE 125
261 belden falls rd,1.0,261 BELDEN FALLS RD
360 lower plains rd,1.0,360 LOWER PLAINS RD
